player_id,signup_date,country,region,platform,acquisition_channel,age,skill_segment,device_name,email
P01098,01/14/2026,"South Korea",APAC,iOS,Referral,43,Casual,"Xbox Series X",user1098@example.com
P01099,2025-11-15T18:31:48Z,Germany,EMEA,Ps5,AppStore,21,Casual,"Samsung Galaxy",user1099@example.com
P01100,"Oct 18, 2025 10:04AM",canada,NA,PC,"Google Ads",27,Core,PS5,user1100@example.com
P01101,"Oct 15, 2025",KR,APAC,pc,influencer,30,Casual,"Windows 11",user1101@example.com
P01102," 29-11-2025","United states",NA,ps5,AppStore,26,Competitive,Pixel,user1102@example.com
P01103,2026-01-10T02:50:44Z,canada,NA,"Epic PC","Store Feature",16,Competitive,"Android Tablet",user1103@example.com
P01104,2026-03-01T10:05:10Z,Brasil,LATAM,steam,paid_search,,Core,"Xbox Series X",user1104@example.com
P01105,"12/18/25 07:37",Brazil,LATAM,iOS,"Paid Search",37,Core,"Samsung Galaxy",user1105@example.com
P01106,28-12-2025,Nippon,APAC,PC,referral,29,Core,iPhone,user1106@example.com
P01107,"Dec 26, 2025 09:33PM",US,NA,Android,Influencer,30,Casual,"Samsung Galaxy",user1107@example.com
P01108,2025-12-24,U.K.,EMEA,mobile,discord,28,Casual,"Windows 10",user1108@example.com
P01109,"Aug 01, 2025 03:01PM","United states",NA,mobile,YouTube,41,Casual,"Steam Deck",user1109@example.com
P01110,2026/02/04,UK,EMEA,mobile,influencer,35,Casual,"Android Tablet",user1110@example.com
P01111,"Sep 16, 2025",Brasil,LATAM,Steam,ORG,41,Casual,"Windows 11",user1111@example.com
P01112,2026.01.22,México,LATAM,PS,"Google Ads",,Core,"Steam Deck",
P01113,2026-01-19,Bharat,APAC,iOS,"Google Ads",41,Casual,"Samsung Galaxy",user1113@example.com
P01114,"11/08/25 04:24",JP,APAC,Steam,Influencer,24,Competitive,"Samsung Galaxy",user1114@example.com
P01115,2026-02-22,MX,LATAM,"xbox series",AppStore,32,Casual,PS5,user1115@example.com
P01116,2025-11-17T18:11:57Z,GB,EMEA,steam,paid_search,43,Core,"Android Tablet",user1116@example.com
P01117,"13.02.2026 03:45",IN,APAC,pc,ORG,20,Casual,"Android Tablet",user1117@example.com
P01118,22-09-2025,ES,EMEA,pc,ORG,unknown,Core,"Windows 10",user1118@example.com
P01119,"2025-09-08 09:07:51",,EMEA,Windows,paid_search,23,Core,"Samsung Galaxy",user1119@example.com
P01120,02-01-2026,Canada,NA,"Xbox Series X",ORG,26,Casual,iPhone,user1120@example.com
P01121,"08/01/25 11:53",Canada,NA,"xbox series","Friend Refer",27,Core,"Samsung Galaxy",user1121@example.com
P01122,08/04/2025,KR,APAC,steam,Organic,35,Casual,"Windows 10",user1122@example.com
P01123,"2025-11-04 14:06:33",IN,APAC,xbox,Discord,25,Casual,"Steam Deck",user1123@example.com
P01124,2025.10.12,U.K.,EMEA,IOS/Android,Influencer,30,Casual,"Windows 11",user1124@example.com
P01125,,BR,LATAM,pc,ORG,32,Casual,"Samsung Galaxy",user1125@example.com
P01126,2025.08.31,Brasil,LATAM,PC,Streamer,25,casual,"Windows 11",user1126@example.com
P01127," 2025-09-01",GB,EMEA,Steam,YT,44,Casual,,user1127@example.com
P01128,"Dec 24, 2025 04:15AM","United States",NA,Mobile,Organic,17,Casual,"Windows 11",user1128@example.com
P01129,2026/02/28,USA,NA,Android,Community,34,Competitive,"Windows 10",user1129@example.com
P01130,"11/26/2025 ","République Française",EMEA,mobile,referral,25,Core,"Windows 10",user1130@example.com
P01131,2025-09-16,Germany,EMEA,"xbox series","Paid Search",28,Casual,"Android Tablet",user1131@example.com
P01132,"Jan 11, 2026",Spain,EMEA,Android,"App Store",unknown,Casual,"Windows 10",user1132@example.com
P01133,2025-11-15,U.S.A,NA,pc,Influencer,unknown,Core,"Windows 11",user1133@example.com
P01134,"Oct 25, 2025 08:09PM",KR,APAC,Playstation,ORG,35,Casual,"Android Tablet",user1134@example.com
P01135,10/05/2025,"United states",NA,Android,influencer,31,Core,PS5,user1135@example.com
P01136,12/16/2025,BR,LATAM,iOS,YT,31,Casual,PS5,user1136@example.com
P01137,"14.11.2025 20:48","United states",NA,PS5,discord,44,Casual,iPhone,user1137@example.com
P01138,"11/11/25 11:41",Canada,NA,Windows,"Friend Refer",43,Casual,iPhone,
P01139," 2025.09.17",canada,NA,steam,"Paid Search",18,Core,Pixel,user1139@example.com
P01140,2025-12-18,Deutschland,EMEA,PS5,,30,Core,PS5,user1140@example.com
P01141,2026-03-05,Korea,APAC,xbox,Streamer,31,Core,PS5,user1141@example.com
P01142,2025-10-07,"United States",NA,PC/Steam,"App Store",36,Competitive,"Xbox Series X",user1142@example.com
P01143,"03.12.2025 08:49",Brazil,,IOS/Android,"Google Ads",17,Core,"Samsung Galaxy",user1143@example.com
P01144," 05.01.2026 02:17",Brazil,LATAM,Windows,Influencer,28,Core,"Windows 11",user1144@example.com
P01145,"2025-11-14 00:25:28",IN,APAC,Android,Organic,25,casual,iPhone,user1145@example.com
P01146,2025.09.03,USA,NA,Android,Organic,33,Casual,iPad,user1146@example.com
P01147,2025/10/24,U.S.A,NA,iOS,"Paid Search",40,Casual,PS5,user1147@example.com
P01148,2025-10-02T08:40:20Z,IN,APAC,pc,Influencer,32,Core,"Samsung Galaxy",user1148@example.com
P01149,09/03/2025,BR,LATAM,mobile,"Friend Refer",17,Casual,PS5,user1149@example.com
P01150,"Oct 23, 2025 08:39PM",Japan,APAC,"xbox series",Discord,40,Casual,PS5,user1150@example.com
P01151,2026-01-27,Australia,APAC,XBOX,organic,31,Core,Pixel,user1151@example.com
P01152,"Oct 16, 2025",australia,APAC,iOS,"Paid Search",36,Core,iPhone,user1152@example.com
P01153,2026.01.12,Mexico,LATAM,Android,paid_search,43,CORE,iPad,user1153@example.com
P01154,"27.02.2026 00:36","United States",NA,Android,organic,41,Casual,"Windows 11",user1154@example.com
P01155,"01/22/26 13:51",Bharat,APAC,NULL,Community,22,Competitive,"Steam Deck",user1155@example.com
P01156,"11.08.2025 10:15","United Kingdom",NULL,PC/Steam,referral,,Competitive,iPad,user1156@example.com
P01157,"Dec 27, 2025 09:15AM",Korea,NULL,PC/Steam,paid_search,36,Core,"Samsung Galaxy",user1157@example.com
P01158,2025/09/11,US,NA,Steam,Discord,43,Casual,"Windows 11",user1158@example.com
P01159,2025/08/01,Mexico,LATAM,PC/Steam,Creator,33,Casual,"Windows 11",user1159@example.com
P01160,11/29/2025,FR,EMEA,iOS,organic,45,Casual,"Windows 11",user1160@example.com
P01161,2025.12.23,USA,NULL,"Epic PC",,39,Core,iPhone,user1161@example.com
P01162,"12/15/25 09:42",Brasil,,XBOX,twitch,37,core,iPhone,user1162@example.com
P01163,2026.02.22,MX,LATAM,NULL,"Google Ads",34,Casual,"Xbox Series X",user1163@example.com
P01164,"2025-12-24T22:51:37Z ","South Korea",APAC,Playstation,"Paid Search",24,Core,"Samsung Galaxy",user1164@example.com
P01165,"03.02.2026 17:20","République Française",EMEA,Ps5,ORG,29,Core,PS5,user1165@example.com
P01166,2025-08-15,"République Française",EMEA,xbox,"Paid Search",19,CASUAL,iPad,user1166@example.com
P01167,"Dec 25, 2025 06:21AM ",BR,LATAM,PS,"Paid Search",34,Core,PS5,user1167@example.com
P01168,08/31/2025,canada,NA,steam,Discord,40,Competitive,"Steam Deck",user1168@example.com
P01169,2025/12/31,UK,EMEA,"xbox series",AppStore,36,Casual,"Samsung Galaxy",user1169@example.com
P01170,2025/10/01,U.S.A,NA,mobile,paid_search,28,Casual,"Xbox Series X",user1170@example.com
P01171,"17.10.2025 09:12",Canada,NA,PC/Steam,"Paid Search",17,Competitive,"Xbox Series X",user1171@example.com
P01172,"Aug 07, 2025 09:36PM",España,NULL,Android,organic,26,Casual,"Windows 10",user1172@example.com
P01173,25-02-2026,BR,LATAM,"xbox series","Google Ads",20,Competitive,"Windows 11",user1173@example.com
P01174,2025-08-12T01:41:57Z,México,LATAM,iOS,"Google Ads",22,core,iPad,user1174@example.com
P01175,"Oct 07, 2025 07:46PM",US,NA,xbox,ORG,29,CORE,"Samsung Galaxy",user1175@example.com
P01176,2025.09.08,BR,LATAM,"Epic PC",paid_search,38,Core,"Android Tablet",user1176@example.com
P01177,"Aug 29, 2025",Deutschland,EMEA,iOS,referral,28,Competitive,"Samsung Galaxy",user1177@example.com
P01178,"07.02.2026 03:03",España,EMEA,steam,paid_search,42,Competitive,"Windows 10",user1178@example.com
P01179,"Jan 14, 2026",MX,LATAM,ps5,paid_search,39,CASUAL,"Samsung Galaxy",user1179@example.com
P01180,,DE,EMEA,IOS/Android,twitch,28,Competitive,"Samsung Galaxy",user1180@example.com
P01181,2025.10.05,Australia,APAC,Playstation,Influencer,24,Competitive,iPhone,user1181@example.com
P01182,01/07/2026,BR,LATAM,"Xbox Series X",twitch,42,Core,"Xbox Series X",user1182@example.com
P01183,2026/03/06,Bharat,APAC,mobile,organic,25,Competitive,Pixel,user1183@example.com
P01184,2025-12-04T09:49:21Z,Spain,EMEA,xbox,ORG,20,Core,"Windows 11",user1184@example.com
P01185,2026/02/21,australia,APAC,PC/Steam,"App Store",27,Competitive,"Samsung Galaxy",user1185@example.com
P01186,2025/08/17,BR,LATAM,xbox,discord,32,Core,Pixel,user1186@example.com
P01187,"05.11.2025 03:39",Deutschland,EMEA,"Epic PC",Twitch,34,Casual,"Android Tablet",user1187@example.com
P01188,2025.10.22,IN,APAC,Windows,influencer,35,CORE,"Windows 11",user1188@example.com
NULL,"Oct 13, 2025 06:22AM",U.K.,EMEA,Mobile,twitch,18,Competitive,iPhone,user1189@example.com
P01190,"18.11.2025 22:34","United states",NA,XBOX,ORG,17,Casual,"Xbox Series X",user1190@example.com
P01191,"2025-10-03 19:50:31",ES,EMEA,Android,ORG,45,casual,Pixel,user1191@example.com
P01192,2025.09.15,MX,LATAM,IOS/Android,YouTube,31,Casual,"Windows 11",user1192@example.com
P01193,18-02-2026,México,LATAM,Android,Referral,23,Core,"Windows 10",user1193@example.com
P01194,,India,APAC,Playstation,YT,37,Core,PS5,user1194@example.com
P01195,2026-01-02,US,NA,steam,paid_search,24,Casual,"Windows 11",user1195@example.com
P01196,2026-01-27,"United states",NA,pc,referral,33,Casual,"Steam Deck",user1196@example.com
P01197,2026-02-20T14:43:21Z,"République Française",EMEA,Android,youtube,28,Competitive,"Samsung Galaxy",user1197@example.com
P01198,"12/24/25 15:32",US,NA,Ps5,Organic,38,casual,"Windows 10",user1198@example.com
P01199,28-02-2026,"United Kingdom",EMEA,PC,ORG,30,Casual,"Windows 10",user1199@example.com
P01200,"01/26/26 17:30",CA,NA,IOS/Android,"Paid Search",33,Core,iPhone,user1200@example.com
P00396,14-08-2025,ES,EMEA,IOS/Android,paid_search,32,Core,"Windows 11",user396@example.com
P00666,"Nov 05, 2025 04:58PM",U.K.,EMEA,IOS/Android,paid_search,45,Core,iPhone,user666@example.com
P00712,11/01/2025,MX,LATAM,PC,ORG,45,CASUAL,"Android Tablet",user712@example.com
P00093,"11/03/25 04:47",India,EMEA,iOS,Organic,17,Casual,"Xbox Series X",user93@example.com
P00832,"11.08.2025 19:43",Nippon,APAC,"xbox series",Community,20,Core,"Windows 11",user832@example.com
P00806,"02/28/26 18:19","République Française",EMEA,ps5,"Google Ads",42,Casual,"Xbox Series X",user806@example.com
P00488,2025.11.25,KR,APAC,pc,Influencer,21,Competitive,"Windows 10",user488@example.com
P00452,"Oct 04, 2025",Nippon,APAC,"Epic PC",referral,unknown,Core,PS5,user452@example.com
P00464,2026.02.20,MX,EMEA,PC/Steam,Creator,24,Casual,"Windows 11",user464@example.com
P00036,2025/11/13,USA,APAC,IOS/Android,paid_search,20,Casual,"Windows 10",user36@example.com
P00085,2025.11.10,BR,EMEA,"Xbox Series X",Discord,23,Competitive,"Windows 10",
P00358,"Dec 04, 2025 01:46PM","United States",APAC,PS5,YouTube,18,Core,Pixel,user358@example.com
P01137,"14.11.2025 20:48",Brasil,NA,PS5,discord,44,Casual,iPhone,user1137@example.com
P00753,2025/12/17,"United states",EMEA,PC,AppStore,28,casual,"Samsung Galaxy",user753@example.com
P00367,2025-08-21T23:30:39Z,CA,NA,Mobile,Discord,27,Core,"Windows 11",user367@example.com
NULL,2025.09.26,U.S.A,NA,PC,,43,Core,"Windows 10",user678@example.com
P00537,"12/22/25 20:53",Bharat,APAC,steam,Referral,31,Casual,"Android Tablet",user537@example.com
P00764,"2025-09-11 14:51:06","South Korea",APAC,pc,Organic,20,Casual,"Windows 11",user764@example.com
P00823,"2025-09-04 12:27:50",USA,EMEA,steam,paid_search,45,Casual,PS5,user823@example.com
P00060,"Aug 28, 2025 07:45AM ",US,APAC,"Xbox Series X",,34,Core,PS5,user60@example.com
P00582,01/20/2026,France,LATAM,IOS/Android,referral,45,Core,"Windows 10",user582@example.com
P00135,2025-12-13,FR,EMEA,IOS/Android,Referral,25,Casual,"Windows 10",user135@example.com
P00976,19-01-2026,Mexico,LATAM,steam,"Google Ads",44,Casual,iPhone,user976@example.com
P00608,"08/03/25 08:22",Canada,EMEA,"Xbox Series X",organic,18,Casual,,user608@example.com
P00868,"09/04/2025 ",USA,NA,pc,"Paid Search",45,Core,"Android Tablet",user868@example.com
P00098,"15.12.2025 04:33",BR,LATAM,"Xbox Series X",paid_search,17,Casual,"Windows 11",user98@example.com
P00204,02/04/2026,"United States",NA,Playstation,Influencer,27,Casual,"Xbox Series X",user204@example.com
P00591,"Oct 14, 2025 07:00AM",KR,EMEA,pc,Organic,34,Casual,"Windows 11",user591@example.com
P00243,"10/08/25 02:03 ",Nippon,APAC,IOS/Android,"Friend Refer",26,Casual,"Windows 10",user243@example.com
P01040,2025-12-05,Germany,NA,"Epic PC",Influencer,38,CORE,PS5,user1040@example.com
P00422,2025-11-28T22:00:46Z,Deutschland,EMEA,PC/Steam,Community,27,Casual,"Windows 10",user422@example.com
P01082,14-08-2025,India,APAC,Xbox,twitch,24,Core,"Android Tablet",user1082@example.com
P00252,02/26/2026,Bharat,NA,steam,organic,40,CASUAL,iPhone,user252@example.com
P00416,"Jan 26, 2026 01:41AM",Germany,EMEA,pc,Referral,25,Competitive,"Windows 10",user416@example.com
P00304,2026/01/31,Japan,EMEA,pc,"Paid Search",unknown,Competitive,PS5,user304@example.com
P00696,"08.02.2026 22:35",USA,NA,IOS/Android,YT,40,Casual,"Windows 10",user696@example.com
P00395,12/26/2025,México,LATAM,iOS,"Paid Search",unknown,Casual,iPhone,user395@example.com
P01167,"Dec 25, 2025 06:21AM ",BR,LATAM,PS,"Paid Search",34,Core,PS5,user1167@example.com
P00781,"Oct 15, 2025 12:19PM",BR,LATAM,PC/Steam,Influencer,24,Competitive,"Windows 11",user781@example.com
P00297,2026-01-20,"République Française",NA,steam,paid_search,35,Casual,"Windows 11",user297@example.com
P00021,"01.01.2026 14:56",Australia,LATAM,"Epic PC",paid_search,,Core,Pixel,user21@example.com
P01086,"2025-12-17 10:46:25",U.K.,EMEA,Mobile,Streamer,39,casual,PS5,user1086@example.com
P00521,2026-01-22,JP,APAC,"xbox series",paid_search,unknown,Casual,PS5,user521@example.com
P01039,24-08-2025,Australia,APAC,PC/Steam,organic,17,Casual,"Samsung Galaxy",user1039@example.com
P00113,2026-01-01,España,EMEA,mobile,paid_search,25,Casual,"Xbox Series X",user113@example.com
P00398,"03/09/26 15:19",Japan,APAC,Android,"Google Ads",38,Casual,iPhone,user398@example.com
NULL,08/14/2025,Korea,APAC,XBOX,Streamer,23,Core,PS5,user632@example.com
P01158,02-02-2026,US,NA,Mobile,Discord,43,Casual,"Windows 11",user1158@example.com
P00339,"Dec 07, 2025 10:36AM",México,LATAM,Playstation,Creator,24,Core,Pixel,user339@example.com
P00788,"2026-02-14 06:53:10",BR,LATAM,pc,Influencer,44,casual,"Steam Deck",user788@example.com
P00284,"2026-02-16 08:49:20",GB,EMEA,Windows,YT,41,Casual,Pixel,user284@example.com
P00750,"Aug 29, 2025",ES,EMEA,Android,paid_search,29,Core,iPhone,user750@example.com
P01064,2025-12-10T12:17:27Z,BR,LATAM,Steam,Referral,28,Core,"Xbox Series X",user1064@example.com
P00131,"25.01.2026 05:55",Bharat,APAC,Xbox,Streamer,32,Casual,"Xbox Series X",
P00549,08/20/2025,IN,APAC,Mobile,ORG,23,Core,iPhone,user549@example.com
P00811,"01/03/26 19:43",Bharat,NA,PS,Organic,44,Casual,"Windows 11",user811@example.com
P00752,2026-03-04T02:31:44Z,Japan,APAC,"Epic PC","App Store",33,Casual,"Windows 11",user752@example.com
P00096,"03/07/26 10:29",GB,EMEA,PC,referral,39,Core,"Android Tablet",user96@example.com
P00786,2026-03-08T00:05:45Z,Japan,LATAM,PC/Steam,"Paid Search",26,Casual,,user786@example.com
P00564,"02/09/26 15:11",India,APAC,Android,organic,17,CASUAL,"Windows 11",user564@example.com
P00020,"2025-12-23 08:31:03",India,APAC,PC/Steam,Influencer,19,Competitive,"Android Tablet",user20@example.com
P00896,2025-10-03,IN,APAC,PlayStation,twitch,38,CASUAL,iPhone,user896@example.com
P00871,"2025-11-08 21:37:23",JP,NA,XBOX,"App Store",24,CASUAL,"Xbox Series X",user871@example.com
P00340,,JP,NA,IOS/Android,Twitch,20,Casual,"Windows 11",user340@example.com
P00827," 01/06/26 07:07",USA,APAC,iOS,organic,34,Core,"Windows 10",user827@example.com
P00763," Sep 13, 2025 08:08AM ",India,,"Epic PC",organic,25,Core,"Android Tablet",user763@example.com
P00290,"2025-08-10 09:46:39",australia,APAC,IOS/Android,Twitch,32,Casual,iPhone,user290@example.com
P01071,,México,LATAM,pc,Organic,21,Competitive,"Samsung Galaxy",user1071@example.com
P00579,"10/24/25 09:42",IN,APAC,PC/Steam,paid_search,16,Core,"Android Tablet",user579@example.com
P00994,"Mar 01, 2026 05:32PM",Australia,APAC,Ps5,influencer,25,Casual,"Windows 10",user994@example.com
P00587,"Dec 13, 2025 03:31PM",Deutschland,EMEA,mobile,Twitch,38,Competitive,"Android Tablet",user587@example.com
P01074,2026-01-06,GB,EMEA,ps5,influencer,23,Casual,"Samsung Galaxy",user1074@example.com
P00426,"Sep 21, 2025 05:06PM",australia,APAC,xbox,YouTube,44,Core,"Android Tablet",user426@example.com
P01131,2025-09-16,Germany,EMEA,"xbox series",discord,28,Casual,"Android Tablet",user1131@example.com
P00653,10-11-2025,France,APAC,NULL,Twitch,39,Casual,"Windows 11",user653@example.com
